"source_record_id","name_ja","historical_address","master_code_UNKNOWN","source_url"
"geoshape-nrct-poi:060000030700","笹原遺跡","山形県 米沢市 中田町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000030700.html"
"geoshape-nrct-poi:060000030800","大浦B遺跡","山形県 米沢市 中田町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000030800.html"
"geoshape-nrct-poi:060000031000","千眼寺","山形県 米沢市 窪田町窪田1861番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000031000.html"
"geoshape-nrct-poi:060000031100","宝領塚古墳","山形県 米沢市 窪田町藤泉","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000031100.html"
"geoshape-nrct-poi:060000032600","成島八幡神社","山形県 米沢市 広幡町成島","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000032600.html"
"geoshape-nrct-poi:060000033100","戸張里窯跡","山形県 米沢市 大字入田沢","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000033100.html"
"geoshape-nrct-poi:060000033700","覚範寺跡","山形県 米沢市 遠山町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000033700.html"
"geoshape-nrct-poi:060000034000","古志田東遺跡","山形県 米沢市 林泉寺三丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000034000.html"
"geoshape-nrct-poi:060000034200","幸徳院","山形県 米沢市 笹野本町5686番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000034200.html"
"geoshape-nrct-poi:060000035300","左沢遺跡","山形県 米沢市 大字赤崩","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000035300.html"
"geoshape-nrct-poi:060000035500","普門院","山形県 米沢市 関根大字13928番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000035500.html"
"geoshape-nrct-poi:060000035700","松原遺跡","山形県 米沢市 万世町刈安","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000035700.html"
"geoshape-nrct-poi:060000036100","大清水遺跡","山形県 米沢市 万世町桑山","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000036100.html"
"geoshape-nrct-poi:060000036200","牛森古墳","山形県 米沢市 八幡原四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000036200.html"
"geoshape-nrct-poi:060000036500","善光寺","山形県 米沢市 万世町堂森375番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000036500.html"
"geoshape-nrct-poi:060000036600","二タ俣遺跡","山形県 米沢市 万世町堂森","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000036600.html"
"geoshape-nrct-poi:060000036700","比丘尼平遺跡","山形県 米沢市 万世町堂森","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000036700.html"
"geoshape-nrct-poi:060000036800","八幡堂遺跡","山形県 米沢市 万世町堂森","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000036800.html"
"geoshape-nrct-poi:060000036900","堂森遺跡","山形県 米沢市 万世町堂森","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000036900.html"
"geoshape-nrct-poi:060000037200","上竹井遺跡","山形県 米沢市 万世町牛森","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000037200.html"
"geoshape-nrct-poi:060000037400","木和田古墳・木和田窯跡","山形県 米沢市 大字木和田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000037400.html"
"geoshape-nrct-poi:060000037500","木和田館跡","山形県 米沢市 大字木和田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000037500.html"
"geoshape-nrct-poi:060000037800","長手古墳群","山形県 米沢市 大字長手","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000037800.html"
"geoshape-nrct-poi:060000038000","瑞雲院","山形県 新庄市 十日町468番地12","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000038000.html"
"geoshape-nrct-poi:060000038100","戸塚山古墳群","山形県 米沢市 大字浅川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000038100.html"
"geoshape-nrct-poi:060000038200","上浅川遺跡","山形県 米沢市 大字浅川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000038200.html"
"geoshape-nrct-poi:060000039000","萩生城跡","山形県 西置賜郡飯豊町 大字萩生","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000039000.html"
"geoshape-nrct-poi:060000039100","恩徳寺","山形県 西置賜郡飯豊町 大字萩生1958番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000039100.html"
"geoshape-nrct-poi:060000039200","萩生石箱遺跡","山形県 西置賜郡飯豊町 大字萩生","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000039200.html"
"geoshape-nrct-poi:060000039500","本長寺","山形県 西置賜郡飯豊町 大字椿2618番地1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000039500.html"
"geoshape-nrct-poi:060000039600","郡の神遺跡","山形県 西置賜郡飯豊町 大字椿","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000039600.html"
"geoshape-nrct-poi:060000039800","喜雲寺","山形県 西置賜郡飯豊町 大字添川155番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000039800.html"
"geoshape-nrct-poi:060000040000","町下遺跡","山形県 西置賜郡飯豊町 大字松原","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000040000.html"
"geoshape-nrct-poi:060000040200","野山遺跡","山形県 西置賜郡飯豊町 大字小白川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000040200.html"
"geoshape-nrct-poi:060000041200","数馬遺跡","山形県 西置賜郡飯豊町 大字数馬","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000041200.html"
"geoshape-nrct-poi:060000041900","上屋地遺跡","山形県 西置賜郡飯豊町 大字上屋地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000041900.html"
"geoshape-nrct-poi:060000042600","小国城跡","山形県 西置賜郡小国町 大字小国小坂町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000042600.html"
"geoshape-nrct-poi:060000042700","光岳寺","山形県 西置賜郡小国町 大字小国小坂町455番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000042700.html"
"geoshape-nrct-poi:060000042900","東山遺跡群","山形県 西置賜郡小国町 大字小国小坂町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000042900.html"
"geoshape-nrct-poi:060000043100","岩井沢遺跡","山形県 西置賜郡小国町 大字岩井沢","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000043100.html"
"geoshape-nrct-poi:060000045400","玉泉寺","山形県 西置賜郡小国町 玉川大字字西人口30番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000045400.html"
"geoshape-nrct-poi:060000047200","湯の花遺跡","山形県 西置賜郡小国町 大字小国小坂町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000047200.html"
"geoshape-nrct-poi:060000047500","大宮子易両神社","山形県 西置賜郡小国町 大字大宮243番地1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000047500.html"
"geoshape-nrct-poi:060000047600","横道遺跡","山形県 西置賜郡小国町 大字大宮","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000047600.html"
"geoshape-nrct-poi:060000047800","下野遺跡","山形県 西置賜郡小国町 大字増岡","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000047800.html"
"geoshape-nrct-poi:060000047900","墓窪遺跡","山形県 西置賜郡小国町 大字増岡","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000047900.html"
"geoshape-nrct-poi:060000048800","蟹沢遺跡","山形県 小国町 舟渡","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000048800.html"
"geoshape-nrct-poi:060000050800","瑞龍院","山形県 鶴岡市 熊出字東村112番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000050800.html"
"geoshape-nrct-poi:060000051300","鮎貝城跡","山形県 西置賜郡白鷹町 大字鮎貝","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000051300.html"
"geoshape-nrct-poi:060000052500","荒砥城跡","山形県 西置賜郡白鷹町 大字荒砥甲","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000052500.html"
"geoshape-nrct-poi:060000052600","荒砥御役屋跡","山形県 西置賜郡白鷹町 大字荒砥甲","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000052600.html"
"geoshape-nrct-poi:060000052700","八乙女八幡神社","山形県 西置賜郡白鷹町 大字荒砥甲","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000052700.html"
"geoshape-nrct-poi:060000052800","石那田遺跡","山形県 西置賜郡白鷹町 大字荒砥甲","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000052800.html"
"geoshape-nrct-poi:060000053000","正部陣屋跡","山形県 西置賜郡白鷹町 大字菖蒲","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000053000.html"
"geoshape-nrct-poi:060000053500","笠松山経塚","山形県 西置賜郡白鷹町 大字十王","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000053500.html"
"geoshape-nrct-poi:060000054700","遍照寺","山形県 長井市 横町14番8号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000054700.html"
"geoshape-nrct-poi:060000054800","宮遺跡","山形県 長井市 十日町二丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000054800.html"
"geoshape-nrct-poi:060000055400","葉山神社","山形県 長井市 白兎字蔵京2269番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000055400.html"
"geoshape-nrct-poi:060000055500","明神堂土壇","山形県 長井市 白兎","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000055500.html"
"geoshape-nrct-poi:060000055700","北堂Ｃ遺跡","山形県 長井市 勧進代","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000055700.html"
"geoshape-nrct-poi:060000055900","長者屋敷遺跡","山形県 長井市 草岡","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000055900.html"
"geoshape-nrct-poi:060000056100","白山森館跡","山形県 長井市 川原沢","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000056100.html"
"geoshape-nrct-poi:060000057900","皇大神社","山形県 酒田市 四ツ興野8番","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000057900.html"
"geoshape-nrct-poi:060000058000","諏訪神社","山形県 飽海郡遊佐町 小原田字中川原小原田127番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000058000.html"
"geoshape-nrct-poi:060000058100","原田館跡","山形県 東置賜郡川西町 大字大舟","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000058100.html"
"geoshape-nrct-poi:060000058200","東陽寺","山形県 東根市 神町中央一丁目8番20号","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000058200.html"
"geoshape-nrct-poi:060000058300","大光院","山形県 東置賜郡川西町 大字上小松字大光院南2942番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000058300.html"
"geoshape-nrct-poi:060000058400","常念寺","山形県 東置賜郡川西町 大字上小松1748番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000058400.html"
"geoshape-nrct-poi:060000058500","大円寺","山形県 東置賜郡川西町 大字上小松1513番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000058500.html"
"geoshape-nrct-poi:060000058600","天神森古墳","山形県 東置賜郡川西町 大字上小松","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000058600.html"
"geoshape-nrct-poi:060000058800","小松城跡","山形県 東置賜郡川西町 大字中小松","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000058800.html"
"geoshape-nrct-poi:060000059100","千松寺","山形県 東置賜郡川西町 大字下小松170番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000059100.html"
"geoshape-nrct-poi:060000059200","千松寺遺跡","山形県 東置賜郡川西町 大字上小松","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000059200.html"
"geoshape-nrct-poi:060000059300","尼が沢土壇","山形県 東置賜郡川西町 大字下小松1877の内","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000059300.html"
"geoshape-nrct-poi:060000059400","下小松古墳群","山形県 東置賜郡川西町 大字下小松","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000059400.html"
"geoshape-nrct-poi:060000059500","道伝遺跡","山形県 東置賜郡川西町 大字下小松","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000059500.html"
"geoshape-nrct-poi:060000059900","大塚城跡","山形県 東置賜郡川西町 大字大塚","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000059900.html"
"geoshape-nrct-poi:060000060100","八幡神社","山形県 山形市 大字中野318番地1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000060100.html"
"geoshape-nrct-poi:060000060200","龍蔵北遺跡","山形県 東置賜郡川西町 大字下小松","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000060200.html"
"geoshape-nrct-poi:060000060700","八所神社","山形県 東置賜郡川西町 大字吉田字先達前3023番地の1","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000060700.html"
"geoshape-nrct-poi:060000060900","光玉寺","山形県 東置賜郡川西町 大字尾長島字東屋敷863番地の5","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000060900.html"
"geoshape-nrct-poi:060000061100","善秀院","山形県 東置賜郡川西町 大字高山2146番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000061100.html"
"geoshape-nrct-poi:060000061600","壇山窯跡群","山形県 東置賜郡川西町 大字時田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000061600.html"
"geoshape-nrct-poi:060000062600","高畠城跡","山形県 東置賜郡高畠町 大字高畠","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000062600.html"
"geoshape-nrct-poi:060000062700","羽山古墳","山形県 東置賜郡高畠町 大字高畠","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000062700.html"
"geoshape-nrct-poi:060000062800","大立洞窟遺跡","山形県 東置賜郡高畠町 大字高畠","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000062800.html"
"geoshape-nrct-poi:060000063000","安久津八幡神社","山形県 東置賜郡高畠町 大字安久津","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000063000.html"
"geoshape-nrct-poi:060000063100","鳥居町古墳群","山形県 東置賜郡高畠町 大字安久津","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000063100.html"
"geoshape-nrct-poi:060000063200","加茂山岩陰遺跡","山形県 東置賜郡高畠町 大字安久津","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000063200.html"
"geoshape-nrct-poi:060000063300","一ノ沢岩陰遺跡","山形県 東置賜郡高畠町 大字安久津","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000063300.html"
"geoshape-nrct-poi:060000063400","神立洞窟遺跡","山形県 東置賜郡高畠町 大字安久津","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000063400.html"
"geoshape-nrct-poi:060000063800","金原古墳","山形県 東置賜郡高畠町 大字金原","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/06/060000063800.html"
"geoshape-nrct-poi:070000026200","勿来関跡","福島県 いわき市 勿来町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000026200.html"
"geoshape-nrct-poi:070000026300","松山寺","福島県 いわき市 勿来町関田寺下勿来町関田42番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000026300.html"
"geoshape-nrct-poi:070000026500","伊勢林前遺跡","福島県 いわき市 勿来町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000026500.html"
"geoshape-nrct-poi:070000026600","上ノ内遺跡","福島県 いわき市 勿来町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000026600.html"
"geoshape-nrct-poi:070000026900","窪田陣屋跡","福島県 いわき市 勿来町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000026900.html"
"geoshape-nrct-poi:070000027000","郡遺跡","福島県 いわき市 勿来町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000027000.html"
"geoshape-nrct-poi:070000028900","金冠塚古墳","福島県 いわき市 錦町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000028900.html"
"geoshape-nrct-poi:070000029100","熊野神社","福島県 福島市 下飯坂字熊野15番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000029100.html"
"geoshape-nrct-poi:070000029500","館跡遺跡","福島県 いわき市 植田町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000029500.html"
"geoshape-nrct-poi:070000029600","八幡台遺跡","福島県 いわき市 植田町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000029600.html"
"geoshape-nrct-poi:070000030000","西ノ作遺跡","福島県 いわき市 小浜町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000030000.html"
"geoshape-nrct-poi:070000030100","輪山遺跡","福島県 いわき市 小浜町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000030100.html"
"geoshape-nrct-poi:070000030300","金山窯跡群","福島県 いわき市 金山町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000030300.html"
"geoshape-nrct-poi:070000031100","後田古墳群","福島県 いわき市 植田町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000031100.html"
"geoshape-nrct-poi:070000031800","諏訪後貝塚","福島県 いわき市 小名浜諏訪町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000031800.html"
"geoshape-nrct-poi:070000032000","小名浜陣屋跡","福島県 いわき市 小名浜","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000032000.html"
"geoshape-nrct-poi:070000032100","寺脇貝塚","福島県 いわき市 小名浜","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000032100.html"
"geoshape-nrct-poi:070000032300","綱取貝塚","福島県 いわき市 小名浜下神白","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000032300.html"
"geoshape-nrct-poi:070000032800","真福寺","福島県 喜多方市 塩川町遠田字上ノ屋敷塩川町遠田310番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000032800.html"
"geoshape-nrct-poi:070000033400","住吉神社","福島県 いわき市 小名浜住吉住吉1番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000033400.html"
"geoshape-nrct-poi:070000033900","禅長寺","福島県 いわき市 小名浜林城大門9番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000033900.html"
"geoshape-nrct-poi:070000035200","泉陣屋跡","福島県 いわき市 泉町四丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000035200.html"
"geoshape-nrct-poi:070000035800","大畑遺跡群","福島県 いわき市 泉町下川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000035800.html"
"geoshape-nrct-poi:070000035900","大畑貝塚","福島県 いわき市 泉町下川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000035900.html"
"geoshape-nrct-poi:070000036000","朝日長者遺跡","福島県 いわき市 泉町下川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000036000.html"
"geoshape-nrct-poi:070000036100","夕日長者遺跡","福島県 いわき市 泉町下川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000036100.html"
"geoshape-nrct-poi:070000036300","岸遺跡","福島県 いわき市 渡辺町田部","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000036300.html"
"geoshape-nrct-poi:070000037700","温泉神社","福島県 郡山市三穂田町山口 字温泉三穂田町山口山1番12","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000037700.html"
"geoshape-nrct-poi:070000037800","惣善寺","福島県 いわき市 常磐湯本町三函317番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000037800.html"
"geoshape-nrct-poi:070000037900","勝行院","福島県 いわき市 常磐湯本町三函303番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000037900.html"
"geoshape-nrct-poi:070000038900","西郷貝塚","福島県 いわき市 常磐西郷町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000038900.html"
"geoshape-nrct-poi:070000039000","能満寺","福島県 いわき市 常磐西郷町忠多常磐西郷町385番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000039000.html"
"geoshape-nrct-poi:070000039300","湯長谷陣屋跡","福島県 いわき市 常磐下湯長谷町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000039300.html"
"geoshape-nrct-poi:070000039500","長谷寺","福島県 いわき市 常磐上湯長谷町堀ノ内常磐上湯長谷町138番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000039500.html"
"geoshape-nrct-poi:070000039700","龍勝寺","福島県 いわき市 常磐白鳥町勝丘常磐白鳥町160番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000039700.html"
"geoshape-nrct-poi:070000040400","三沢館跡","福島県 いわき市 常磐三沢町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000040400.html"
"geoshape-nrct-poi:070000041000","番匠地遺跡","福島県 いわき市 内郷御厩町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000041000.html"
"geoshape-nrct-poi:070000041100","久世原館跡","福島県 いわき市 内郷御厩町","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000041100.html"
"geoshape-nrct-poi:070000041700","願成寺","福島県 いわき市 内郷白水町広畑219番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000041700.html"
"geoshape-nrct-poi:070000042300","磐城平城跡","福島県 いわき市 平","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000042300.html"
"geoshape-nrct-poi:070000042500","飯野八幡宮","福島県 いわき市 平八幡小路84番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000042500.html"
"geoshape-nrct-poi:070000042600","子鍬倉神社","福島県 いわき市 平字揚土30番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000042600.html"
"geoshape-nrct-poi:070000043500","砂屋戸荒川館跡","福島県 いわき市 平上荒川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000043500.html"
"geoshape-nrct-poi:070000043700","龍門寺","福島県 いわき市 平下荒川字諏訪下90番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000043700.html"
"geoshape-nrct-poi:070000043800","龍門寺遺跡","福島県 いわき市 平下荒川","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000043800.html"
"geoshape-nrct-poi:070000044100","白土城跡","福島県 いわき市 平南白土","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000044100.html"
"geoshape-nrct-poi:070000044800","八幡横穴群","福島県 いわき市 平下高久","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000044800.html"
"geoshape-nrct-poi:070000045200","神谷作古墳群","福島県 いわき市 平神谷作","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000045200.html"
"geoshape-nrct-poi:070000045400","中田横穴群","福島県 いわき市 平沼ノ内","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000045400.html"
"geoshape-nrct-poi:070000045600","薄磯貝塚","福島県 いわき市 薄磯一丁目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000045600.html"
"geoshape-nrct-poi:070000045900","専称寺","福島県 いわき市 平山崎字梅福山5番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000045900.html"
"geoshape-nrct-poi:070000046000","如来寺","福島県 いわき市 平山崎字矢ノ目92番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000046000.html"
"geoshape-nrct-poi:070000046300","大国魂神社","福島県 いわき市 平菅波字宮前54番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000046300.html"
"geoshape-nrct-poi:070000046500","荒田目条里遺構","福島県 いわき市 平荒田目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000046500.html"
"geoshape-nrct-poi:070000046700","甲塚古墳","福島県 いわき市 平荒田目","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000046700.html"
"geoshape-nrct-poi:070000047000","根岸遺跡","福島県 いわき市 平下大越","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000047000.html"
"geoshape-nrct-poi:070000047100","夏井廃寺","福島県 いわき市 平下大越","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000047100.html"
"geoshape-nrct-poi:070000047400","常福寺","福島県 いわき市 平赤井字赤井嶽1番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000047400.html"
"geoshape-nrct-poi:070000047600","横山古墳群","福島県 いわき市 平上平窪","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000047600.html"
"geoshape-nrct-poi:070000047900","諸荷供養塔","福島県 いわき市 平下平窪","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000047900.html"
"geoshape-nrct-poi:070000048200","中塩祭祀遺跡","福島県 いわき市 平中塩","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000048200.html"
"geoshape-nrct-poi:070000048400","忠教寺","福島県 いわき市 平四ツ波字石森216番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000048400.html"
"geoshape-nrct-poi:070000048900","弘源寺貝塚","福島県 いわき市 平鎌田","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000048900.html"
"geoshape-nrct-poi:070000049600","内宿遺跡","福島県 いわき市 平下神谷","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000049600.html"
"geoshape-nrct-poi:070000050600","下平石遺跡","福島県 いわき市 田人町旅人","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000050600.html"
"geoshape-nrct-poi:070000050800","満照寺","福島県 いわき市 田人町黒田字別当50番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000050800.html"
"geoshape-nrct-poi:070000051500","上遠野城跡","福島県 いわき市 遠野町上遠野","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000051500.html"
"geoshape-nrct-poi:070000051600","円通寺","福島県 いわき市 遠野町上遠野字根小屋40番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000051600.html"
"geoshape-nrct-poi:070000052900","愛谷遺跡","福島県 いわき市 好間町愛谷","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000052900.html"
"geoshape-nrct-poi:070000053100","弾正作横穴群","福島県 いわき市 好間町小谷作","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000053100.html"
"geoshape-nrct-poi:070000053400","長興寺","福島県 いわき市 好間町下好間大館302番地","","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/07/070000053400.html"
